"Date","BRFS3.SA.Open","BRFS3.SA.High","BRFS3.SA.Low","BRFS3.SA.Close","BRFS3.SA.Volume","BRFS3.SA.Adjusted"
2017-02-06,42.8357238769531,42.8357238769531,41.2174873352051,41.3602714538574,2352125,40.4217834472656
2017-02-07,41.6744003295898,42.2645797729492,41.274600982666,41.4364242553711,2589334,40.496208190918
2017-02-08,41.6077651977539,41.7315139770508,40.9414329528809,41.1508522033691,2105672,40.217113494873
2017-02-09,41.5030555725098,41.5030555725098,40.3893280029297,40.541633605957,3393931,39.6217193603516
2017-02-10,40.608268737793,41.3983497619629,40.5511512756348,41.1222953796387,2996517,40.1892051696777
2017-02-13,41.4173851013184,41.5696907043457,40.3607711791992,40.7129745483398,3087598,39.7891731262207
2017-02-14,41.0271034240723,41.7600708007812,40.7510528564453,41.1222953796387,2604566,40.1892051696777
2017-02-15,41.265079498291,42.0551605224609,41.265079498291,41.8457412719727,3963000,40.8962364196777
2017-02-16,41.9694900512695,42.3121757507324,41.7315139770508,41.7886276245117,2589964,40.8404197692871
2017-02-17,41.5411338806152,41.7029571533203,40.7415313720703,40.7891273498535,2978133,39.863597869873
2017-02-20,40.9795112609863,41.1222953796387,40.3893280029297,40.3893280029297,1560449,39.4728698730469
2017-02-21,40.5035552978516,40.6749000549316,39.0947380065918,39.361270904541,4803525,38.4681396484375
2017-02-22,39.2660827636719,39.3041572570801,38.3141746520996,38.5426330566406,3889148,37.6680793762207
2017-02-23,38.7520523071289,39.5516510009766,38.628303527832,38.6473426818848,2583661,37.7704124450684
2017-02-24,37.4669799804688,39.2184867858887,37.0386238098145,38.6663818359375,4260088,37.7890205383301
2017-03-01,39.0281028747559,39.2946395874023,38.0286026000977,38.0761985778809,3256102,37.2122268676758
2017-03-02,38.0286026000977,38.2189865112305,37.2099647521973,37.4003486633301,5219323,36.5517120361328
2017-03-03,37.4669799804688,38.2761001586914,37.2670783996582,38.2761001586914,2606457,37.4075927734375
2017-03-06,38.3141746520996,39.9324150085449,38.1523513793945,38.6473426818848,4058283,37.7704124450684
2017-03-07,39.0376243591309,39.4850196838379,37.9810104370117,38.1713905334473,3479759,37.3052597045898
2017-03-08,38.409366607666,38.4284057617188,37.7239952087402,38.1333122253418,2274176,37.2680435180664
2017-03-09,38.3712882995605,38.9614715576172,37.904857635498,38.8377227783203,3176682,37.956470489502
2017-03-10,38.8662796020508,39.0090675354004,37.6002464294434,37.961971282959,3596577,37.1005897521973
2017-03-13,38.180908203125,38.180908203125,37.457462310791,37.6192855834961,2079409,36.765682220459
2017-03-14,37.8287048339844,37.8287048339844,36.3151741027832,36.4674797058105,3392355,35.6400108337402
2017-03-15,36.4674797058105,37.1242942810059,36.1819076538086,36.8006477355957,3915936,35.9656181335449
2017-03-16,37.0291023254395,38.4474411010742,37.0291023254395,38.0761985778809,4175836,37.2122268676758
2017-03-17,36.1723899841309,36.6483421325684,34.8492431640625,35.315673828125,16654708,34.5143394470215
2017-03-20,32.4599609375,35.2204856872559,31.1463317871094,34.5541496276855,20676327,33.7700958251953
2017-03-21,35.1157760620117,35.3918266296387,33.8402214050293,34.1257934570312,6447702,33.3514595031738
2017-03-22,33.8211822509766,34.4304046630859,33.135814666748,33.8687782287598,5575451,33.1002769470215
2017-03-23,33.4023475646973,34.5541496276855,33.2310028076172,34.1543502807617,4557282,33.3793678283691
2017-03-24,34.1543502807617,34.36376953125,33.4404220581055,34.078197479248,2972565,33.3049430847168
2017-03-27,35.2109642028809,35.8011474609375,34.8873176574707,35.3061561584473,3464106,34.5050392150879
2017-03-28,35.4774971008301,36.9243927001953,35.3727874755859,36.7911262512207,4142535,35.9563140869141
2017-03-29,36.6959381103516,37.0291023254395,36.267578125,37.000545501709,2117648,36.1609802246094
2017-03-30,37.0195846557617,37.0195846557617,36.0105667114258,36.6864166259766,2024886,35.8539810180664
2017-03-31,36.4674797058105,36.8863182067871,36.2866172790527,36.7530517578125,2881064,35.9191017150879
2017-04-03,36.7435302734375,37.0195846557617,36.1819076538086,37.0195846557617,1732315,36.1795883178711
2017-04-04,36.7911262512207,37.2765998840332,36.3437309265137,36.8387222290039,1538914,36.0028305053711
2017-04-05,37.1242942810059,37.2004470825195,36.4389228820801,36.7435302734375,1926978,35.909797668457
2017-04-06,36.8292045593262,36.8863182067871,35.8201866149902,36.1247940063477,2411585,35.3050994873047
2017-04-07,36.1438331604004,36.2390213012695,35.601245880127,35.9629707336426,1939374,35.1469497680664
2017-04-10,36.0867195129395,36.1914291381836,35.544132232666,35.7154731750488,3386157,34.9050674438477
2017-04-11,35.9724884033203,37.0671806335449,35.2775993347168,36.6483421325684,2195071,35.8167686462402
2017-04-12,36.6864166259766,37.7620697021484,36.4484405517578,37.5240936279297,4836932,36.6726493835449
2017-04-13,37.4003486633301,38.2094650268555,37.2099647521973,37.6002464294434,2911635,36.7470741271973
2017-04-17,38.1713905334473,38.1713905334473,37.3527526855469,37.8858184814453,1942630,37.0261650085449
2017-04-18,37.6573600769043,38.9233932495117,37.6573600769043,38.6568603515625,2441209,37.779712677002
2017-04-19,38.856761932373,38.9424324035645,38.1999473571777,38.3712882995605,2144856,37.5006217956543
2017-04-20,38.5045585632324,39.0185852050781,38.4855194091797,38.694938659668,1649324,37.8169288635254
2017-04-24,39.0185852050781,39.3231964111328,38.5140762329102,38.694938659668,3055977,37.8169288635254
2017-04-25,38.3141746520996,38.3141746520996,37.6288032531738,38.0190849304199,7337181,37.1564102172852
2017-04-26,37.9429321289062,38.0381240844727,37.3051567077637,37.5526504516602,1730844,36.7005577087402
2017-04-27,37.6573600769043,37.743034362793,36.6007461547852,37.3146743774414,2150739,36.4679832458496
2017-04-28,37.0957374572754,37.904857635498,36.7435302734375,37.8763008117676,2220914,37.0168647766113
2017-05-02,37.904857635498,39.7896270751953,37.8763008117676,39.7896270751953,3796807,38.886775970459
2017-05-03,39.7896270751953,40.2655792236328,39.4469413757324,40.0656814575195,2384271,39.156566619873
2017-05-04,39.9228935241699,40.1418342590332,39.1804084777832,39.5992469787598,3418093,38.7007179260254
2017-05-05,39.4945373535156,40.1227951049805,39.3041572570801,40.0751991271973,1511810,39.1658706665039
2017-05-08,39.9800071716309,40.6463432312012,39.7991485595703,40.4845199584961,2049364,39.5659027099609
2017-05-09,40.4559631347656,41.7029571533203,40.2275047302246,41.3412322998047,3954071,40.4031753540039
2017-05-10,41.4078674316406,43.3878288269043,41.4078674316406,42.7976493835449,6920753,41.826545715332
2017-05-11,42.7595710754395,43.178409576416,41.9123764038086,42.1693916320801,3544261,41.2125434875488
2017-05-12,41.9409332275391,43.3211975097656,41.9409332275391,43.0641822814941,5078132,42.087028503418
2017-05-15,43.0736999511719,43.1593704223633,41.9790115356445,42.1789093017578,2835261,41.2218437194824
2017-05-16,42.1217956542969,42.1217956542969,40.6273040771484,40.7891273498535,5043675,39.863597869873
2017-05-17,40.4464416503906,40.4464416503906,39.361270904541,39.6944389343262,4087907,38.7937469482422
2017-05-18,35.7059555053711,39.427906036377,35.6964378356934,38.9709892272949,9469222,38.0867156982422
2017-05-19,39.0281028747559,39.3993453979492,38.0286026000977,38.5045585632324,5467247,37.6308670043945
2017-05-22,38.1047554016113,41.4744987487793,37.3622703552246,40.8367233276367,9142193,39.9101142883301
2017-05-23,40.6653823852539,41.8647804260254,40.1799087524414,41.8647804260254,4359678,40.9148445129395
2017-05-24,42.293140411377,42.8357238769531,41.560173034668,42.5977478027344,3003976,41.6311798095703
2017-05-25,42.8357238769531,43.7590713500977,42.4644813537598,43.7590713500977,3085707,42.7661514282227
2017-05-26,43.7876281738281,44.6633834838867,43.5972480773926,44.3111763000488,4061434,43.3057289123535
2017-05-29,44.3111763000488,44.3111763000488,44.3111763000488,44.3111763000488,0,43.3057289123535
2017-05-30,43.6162872314453,43.8447456359863,42.8357238769531,43.0736999511719,3131930,42.0963325500488
2017-05-31,43.0261039733887,43.1593704223633,41.2365226745605,41.2365226745605,22249279,40.3008422851562
2017-06-01,41.6172866821289,42.3978462219238,40.6653823852539,40.7891273498535,3561594,39.863597869873
2017-06-02,41.0746994018555,41.3983497619629,40.1227951049805,40.4559631347656,3260409,39.5379943847656
2017-06-05,40.4464416503906,40.9509544372559,39.8467445373535,40.9319152832031,3647632,40.0031471252441
2017-06-06,41.0746994018555,41.8171844482422,40.6844177246094,41.331714630127,3267552,40.3938751220703
2017-06-07,41.3793106079102,41.8076667785645,40.4654808044434,41.0746994018555,2232155,40.1426887512207
2017-06-08,40.9414329528809,40.9414329528809,40.1037559509277,40.2655792236328,3028243,39.3519287109375
2017-06-09,40.2655792236328,40.4369239807129,39.427906036377,39.9800071716309,4417667,39.0728378295898
2017-06-12,39.6753997802734,40.2846183776855,39.4088668823242,39.5040588378906,1876973,38.6076889038086
2017-06-13,39.5040588378906,39.808666229248,38.7044563293457,39.361270904541,2896087,38.4681396484375
2017-06-14,39.6278038024902,39.8467445373535,38.5807075500488,38.7710914611816,3736402,37.8913536071777
2017-06-15,38.7710914611816,38.7710914611816,38.7710914611816,38.7710914611816,0,37.8913536071777
2017-06-16,39.1232948303223,39.1613693237305,38.0952377319336,38.6473426818848,8324465,37.7704124450684
2017-06-19,38.6378211975098,39.2660827636719,38.4569625854492,39.2280044555664,2231525,38.3378982543945
2017-06-20,39.2375221252441,39.6944389343262,38.8662796020508,39.1232948303223,2577042,38.2355651855469
2017-06-21,38.8853187561035,39.3231964111328,38.8472442626953,39.0852203369141,1553726,38.1983528137207
2017-06-22,39.2565612792969,39.2660827636719,38.2761001586914,38.3617706298828,2129729,37.4913177490234
2017-06-23,37.9334144592285,38.4284057617188,37.7906265258789,38.1713905334473,1778748,37.3052597045898
2017-06-26,38.3617706298828,38.6473426818848,37.9810104370117,38.1618728637695,1512545,37.295955657959
2017-06-27,38.1333122253418,38.2951393127441,37.3337135314941,37.457462310791,2352125,36.6075286865234
2017-06-28,37.4860191345215,37.6859169006348,36.6007461547852,36.943431854248,2042535,36.1051635742188
2017-06-29,37.1814079284668,37.3337135314941,36.5245933532715,36.7911262512207,2719914,35.9563140869141
2017-06-30,36.7530517578125,37.5621719360352,36.4103660583496,37.3146743774414,3979178,36.4679832458496
2017-07-03,37.6002464294434,37.8763008117676,37.1338157653809,37.4764976501465,1661300,36.6261329650879
2017-07-04,37.3337135314941,37.4764976501465,37.2099647521973,37.2765998840332,1231320,36.4307708740234
2017-07-05,37.2765998840332,37.6478424072266,36.781608581543,37.2004470825195,1713931,36.3563461303711
2017-07-06,37.1718902587891,37.1814079284668,36.0296058654785,36.0391235351562,2691760,35.2213745117188
2017-07-07,36.3151741027832,36.4103660583496,35.2871170043945,35.6202850341797,3708143,34.8120384216309
2017-07-10,35.4774971008301,35.8963356018066,35.3632698059082,35.5346145629883,1558768,34.7283134460449
2017-07-11,35.5346145629883,35.8392219543457,35.3347129821777,35.5822067260742,2584396,34.7748260498047
2017-07-12,35.7821083068848,36.5055541992188,35.7440338134766,36.3818092346191,2413896,35.5562858581543
2017-07-13,36.553150177002,36.8863182067871,36.4674797058105,36.6864166259766,1392575,35.8539810180664
2017-07-14,36.8672790527344,37.0766983032227,36.714973449707,36.8387222290039,1149799,36.0028305053711
2017-07-17,36.8387222290039,36.9910278320312,36.4579620361328,36.6102676391602,1183101,35.7795600891113
2017-07-18,36.8387222290039,36.8958358764648,35.8487434387207,35.9820098876953,2125527,35.1655578613281
2017-07-19,35.991527557373,36.1247940063477,35.4489402770996,35.4965362548828,1891575,34.6910972595215
2017-07-20,35.5536499023438,35.9344139099121,35.4870185852051,35.6773986816406,1555302,34.8678588867188
2017-07-21,35.7249946594238,35.8392219543457,34.868278503418,34.9349136352539,3294866,34.142219543457
2017-07-24,35.0776977539062,35.2014465332031,34.582706451416,34.8206825256348,2413476,34.0305824279785
2017-07-25,35.0681800842285,35.4774971008301,34.6969375610352,35.4774971008301,1948198,34.672492980957
2017-07-26,35.5060577392578,36.0296058654785,35.2204856872559,35.6298027038574,4830524,34.8213424682617
2017-07-27,35.8868179321289,35.9344139099121,35.3347129821777,35.4489402770996,1640814,34.6445846557617
2017-07-28,35.3537521362305,35.4584617614746,34.7635688781738,35.2204856872559,2830534,34.4213104248047
2017-07-31,35.5346145629883,35.8011474609375,34.9253921508789,35.1443328857422,3467888,34.3468856811523
2017-08-01,35.2966384887695,36.4579620361328,34.9825096130371,36.3342132568359,2784416,35.5097694396973
2017-08-02,36.1723899841309,36.9339141845703,35.8963356018066,36.7911262512207,2586602,35.9563140869141
2017-08-03,36.7530517578125,38.0761985778809,36.562671661377,37.8191833496094,5370809,36.9610443115234
2017-08-04,37.7906265258789,38.0761985778809,36.7911262512207,36.8958358764648,2440474,36.0586471557617
2017-08-07,36.9053573608398,37.6192855834961,36.7720909118652,37.5240936279297,1838733,36.6726493835449
2017-08-08,37.6288032531738,37.6288032531738,36.6197853088379,37.010066986084,3766657,36.1702880859375
2017-08-09,36.9815101623535,37.4860191345215,36.7911262512207,37.457462310791,2590489,36.6075286865234
2017-08-10,37.5336151123047,37.5812072753906,36.9243927001953,37.1242942810059,1892205,36.2819213867188
2017-08-11,37.457462310791,39.3422317504883,37.4289054870605,39.0756988525391,7883769,38.1890487670898
2017-08-14,39.1708908081055,40.4178848266602,38.8472442626953,40.2370223999023,3394666,39.3240203857422
2017-08-15,39.9990463256836,40.6844177246094,39.9133758544922,40.2655792236328,2078253,39.3519287109375
2017-08-16,40.4178848266602,40.4369239807129,39.0947380065918,39.4945373535156,16109170,38.5983810424805
2017-08-17,39.1328125,39.3136749267578,38.2761001586914,38.476001739502,3238663,37.6029586791992
2017-08-18,38.6092643737793,39.1708908081055,38.0761985778809,38.9709892272949,2949453,38.0867156982422
2017-08-21,39.2184867858887,39.2184867858887,38.5521507263184,39.0852203369141,1989799,38.1983528137207
2017-08-22,39.5611724853516,40.0466423034668,39.3803100585938,39.7420310974121,2196017,38.840259552002
2017-08-23,39.7420310974121,39.875301361084,39.2565612792969,39.6944389343262,1809844,38.7937469482422
2017-08-24,39.9324150085449,40.6558609008789,39.5611724853516,40.6177864074707,2237408,39.6961441040039
2017-08-25,40.6939392089844,40.9319152832031,39.6087684631348,40.1989479064941,1821295,39.286808013916
2017-08-28,40.2751007080078,40.760570526123,39.875301361084,40.1608695983887,1347298,39.2495956420898
2017-08-29,39.9324150085449,40.608268737793,39.9324150085449,40.5511512756348,1801230,39.6310234069824
2017-08-30,40.2560615539551,40.541633605957,39.646842956543,39.8372230529785,2136977,38.933292388916
2017-08-31,39.9704895019531,40.760570526123,39.5421333312988,40.4749984741211,4498768,39.5565948486328
2017-09-01,41.7410354614258,42.0361251831055,41.1413345336914,41.5125770568848,5830518,40.5706329345703
2017-09-04,41.6934394836426,42.2645797729492,41.3221969604492,42.2550621032715,2477348,41.2962684631348
2017-09-05,42.454963684082,42.7976493835449,41.8552627563477,42.3597717285156,3196957,41.3986015319824
2017-09-06,42.7690925598145,42.9309158325195,42.3597717285156,42.8166847229004,2414316,41.8451499938965
2017-09-07,42.8166847229004,42.8166847229004,42.8166847229004,42.8166847229004,0,41.8451499938965
2017-09-08,42.3597717285156,42.7500534057617,41.3126754760742,41.8171844482422,2704891,40.8683280944824
2017-09-11,42.1884307861328,42.454963684082,41.7410354614258,42.3312149047852,2397508,41.3706932067871
2017-09-12,41.9314155578613,42.740535736084,41.8838195800781,42.3121757507324,2650579,41.3520889282227
2017-09-13,42.0456428527832,43.2069664001465,42.0361251831055,43.1498527526855,3635236,42.1707572937012
2017-09-14,44.1017570495605,44.1683921813965,43.0356254577637,43.2164878845215,4319128,42.2358818054199
2017-09-15,43.4354248046875,44.139835357666,43.245044708252,44.139835357666,4496562,43.1382751464844
2017-09-18,44.2159881591797,44.3873291015625,43.7876281738281,44.2159881591797,1796292,43.2126998901367
2017-09-19,44.2159881591797,44.2635803222656,43.5496520996094,44.2635803222656,2012700,43.2592124938965
2017-09-20,44.1588706970215,44.644344329834,43.7876281738281,44.6348266601562,3376387,43.6220359802246
2017-09-21,44.5491523742676,44.8537635803223,44.0732002258301,44.8537635803223,2252325,43.8360061645508
2017-09-22,44.7490539550781,44.9775123596191,44.358772277832,44.8156852722168,2983280,43.7987899780273
2017-09-25,44.7395324707031,44.7395324707031,43.0356254577637,43.5496520996094,3961319,42.5614852905273
2017-09-26,43.9304161071777,43.9970474243164,43.2640838623047,43.5496520996094,4336987,42.5614852905273
2017-09-27,44.0351257324219,44.0732002258301,42.9118766784668,43.6734008789062,1999674,42.6824264526367
2017-09-28,43.7876281738281,43.8923377990723,43.1688919067383,43.397346496582,2165972,42.4126358032227
2017-09-29,43.5877304077148,43.7876281738281,43.1212959289551,43.4734992980957,4551819,42.487060546875
2017-10-02,43.6448440551758,43.7400321960449,42.9118766784668,43.2545623779297,1723491,42.2730903625488
2017-10-03,43.3116760253906,44.7395324707031,43.1308135986328,44.7395324707031,3383741,43.724365234375
2017-10-04,44.5491523742676,45.9770126342773,44.5491523742676,45.6438446044922,3178573,44.6081581115723
2017-10-05,46.0817222595215,46.4529647827148,45.1012573242188,45.2154884338379,3302220,44.1895217895508
2017-10-06,45.1202964782715,45.1202964782715,43.7876281738281,43.9970474243164,3013325,42.9987297058105
2017-10-09,44.0160865783691,44.0827217102051,43.406867980957,43.7400321960449,2281635,42.7475433349609
2017-10-10,44.2350234985352,44.8537635803223,44.139835357666,44.6253051757812,2548258,43.6127319335938
2017-10-11,44.3778114318848,44.9203948974609,43.9018592834473,44.7014579772949,2194756,43.6871566772461
2017-10-12,44.7014579772949,44.7014579772949,44.7014579772949,44.7014579772949,0,43.6871566772461
2017-10-13,44.8347244262695,44.8537635803223,44.2826194763184,44.415885925293,2103361,43.4080619812012
2017-10-16,44.4349250793457,44.6157875061035,43.0261039733887,43.0261039733887,3339724,42.0498161315918
2017-10-17,42.9023590087891,42.9023590087891,41.9314155578613,42.5311164855957,2375237,41.5660591125488
2017-10-18,42.5215950012207,43.4354248046875,42.3597717285156,43.3116760253906,2260729,42.3289070129395
2017-10-19,42.731014251709,42.9785118103027,41.8838195800781,42.3407325744629,1811735,41.379997253418
2017-10-20,42.7214965820312,42.7214965820312,42.0741996765137,42.283618927002,1951770,41.3241767883301
2017-10-23,42.2645797729492,42.5406341552734,41.8552627563477,41.8838195800781,2026672,40.9334526062012
2017-10-24,42.2645797729492,42.6834182739258,41.8552627563477,42.3407325744629,1591440,41.379997253418
2017-10-25,42.5501518249512,42.9404335021973,41.6172866821289,42.5501518249512,2023731,41.5846633911133
2017-10-26,42.8357238769531,43.0261039733887,42.0932388305664,42.2741012573242,1196653,41.3148765563965
2017-10-27,42.5025596618652,43.2545623779297,42.2360229492188,42.8357238769531,1560659,41.8637542724609
2017-10-30,42.5501518249512,42.5882301330566,41.1984481811523,41.8933372497559,2721069,40.9427528381348
2017-10-31,42.2360229492188,42.283618927002,41.5125770568848,42.1217956542969,1489854,41.1660270690918
2017-11-01,42.512077331543,42.5977478027344,41.4649810791016,41.4649810791016,2026357,40.5241165161133
2017-11-02,41.4649810791016,41.4649810791016,41.4649810791016,41.4649810791016,0,40.5241165161133
2017-11-03,41.4649810791016,41.6363258361816,40.1608695983887,40.8652801513672,2273861,39.9380226135254
2017-11-06,41.0746994018555,41.3412322998047,40.4083671569824,40.608268737793,1681890,39.6868438720703
2017-11-07,40.3607711791992,40.6463432312012,39.2089653015137,40.2179870605469,2742185,39.3054161071777
2017-11-08,40.4559631347656,41.4078674316406,39.7610702514648,41.1794090270996,2521154,40.2450256347656
2017-11-09,41.3697891235352,41.3697891235352,39.9228935241699,40.9319152832031,1977088,40.0031471252441
2017-11-10,41.6458435058594,41.6458435058594,38.6473426818848,39.0471420288086,7741738,38.1611404418945
2017-11-13,39.5992469787598,39.9895286560059,38.1047554016113,39.8848190307617,3619688,38.979808807373
2017-11-14,40.0276031494141,41.1318168640137,39.6658821105957,39.8848190307617,6281824,38.979808807373
2017-11-15,39.8848190307617,39.8848190307617,39.8848190307617,39.8848190307617,0,38.979808807373
2017-11-16,39.9609718322754,40.4369239807129,39.6278038024902,39.9419326782227,2201900,39.0356254577637
2017-11-17,39.8562622070312,40.6368255615234,39.7039566040039,40.322696685791,1903236,39.4077491760254
2017-11-20,40.322696685791,40.322696685791,40.322696685791,40.322696685791,0,39.4077491760254
2017-11-21,40.6463432312012,41.0271034240723,40.1227951049805,40.2655792236328,2246337,39.3519287109375
2017-11-22,40.2655792236328,40.3417320251465,38.9519538879395,39.2089653015137,3527242,38.3192901611328
2017-11-23,39.1328125,39.6849174499512,38.9900283813477,39.2280044555664,1374611,38.3378982543945
2017-11-24,39.2756004333496,39.4088668823242,38.409366607666,38.4284057617188,1487333,37.5564422607422
2017-11-27,38.3427314758301,38.4188842773438,37.2194862365723,37.8858184814453,4612645,37.0261650085449
2017-11-28,38.2951393127441,38.4569625854492,37.6002464294434,38.1142768859863,2714136,37.2494430541992
2017-11-29,38.1713905334473,38.5616722106934,37.4003486633301,37.4003486633301,3081189,36.5517120361328
2017-11-30,37.2670783996582,37.6573600769043,36.5055541992188,36.6293029785156,3952285,35.7981605529785
2017-12-01,36.3627700805664,37.3146743774414,36.267578125,36.6483421325684,3901754,35.8167686462402
2017-12-04,36.8387222290039,37.000545501709,36.2295036315918,36.6102676391602,2614231,35.7795600891113
2017-12-05,36.7340126037598,36.9053573608398,35.6393241882324,35.6393241882324,3466207,34.8306465148926
2017-12-06,35.6488418579102,35.9248924255371,34.6112632751465,35.0681800842285,7075706,34.2724609375
2017-12-07,34.877799987793,34.877799987793,33.4689788818359,34.0686798095703,7357036,33.2956428527832
2017-12-08,34.7445335388184,35.1062545776367,34.0306015014648,34.9444313049316,4590899,34.1515197753906
2017-12-11,35.4108657836914,35.5155754089355,34.649341583252,35.0491409301758,4733875,34.2538566589355
2017-12-12,34.9729881286621,35.4203834533691,34.4018478393555,35.4203834533691,2926867,34.6166725158691
2017-12-13,35.6964378356934,36.7340126037598,35.1348114013672,35.5060577392578,7448642,34.7004051208496
2017-12-14,35.3347129821777,35.4965362548828,34.1543502807617,34.6112632751465,4665276,33.8259124755859
2017-12-15,34.6207847595215,34.649341583252,34.0401229858398,34.2209854125977,3486167,33.4444923400879
2017-12-18,34.5541496276855,34.639820098877,34.1257934570312,34.2685775756836,2818348,33.4910049438477
2017-12-19,34.2685775756836,34.6969375610352,33.5165748596191,33.8782997131348,3913625,33.1095809936523
2017-12-20,34.087718963623,34.2209854125977,33.7926254272461,34.0401229858398,2475772,33.2677307128906
2017-12-21,34.2685775756836,34.7350120544434,34.0591583251953,34.582706451416,4220799,33.7980041503906
2017-12-22,34.6303024291992,34.8873176574707,34.4494400024414,34.6112632751465,1686092,33.8259124755859
2017-12-25,34.6112632751465,34.6112632751465,34.6112632751465,34.6112632751465,0,33.8259124755859
2017-12-26,34.7159767150879,35.2966384887695,34.4684791564941,35.2585601806641,1562130,34.4585227966309
2017-12-27,35.2585601806641,35.4870185852051,35.0015449523926,35.2585601806641,3477657,34.4585227966309
2017-12-28,35.4489402770996,35.6583595275879,34.8397216796875,34.8397216796875,3499718,34.049186706543
2017-12-29,34.8397216796875,34.8397216796875,34.8397216796875,34.8397216796875,0,34.049186706543
2018-01-02,35.1919288635254,35.7916259765625,34.9444313049316,35.4774971008301,2459384,34.672492980957
2018-01-03,35.4870185852051,35.8868179321289,35.2204856872559,35.2204856872559,2962375,34.4213104248047
2018-01-04,35.315673828125,35.9820098876953,35.2300033569336,35.601245880127,2362105,34.7934341430664
2018-01-05,35.7821083068848,37.3527526855469,35.6773986816406,37.3527526855469,4845021,36.5051956176758
2018-01-08,37.6288032531738,37.8667793273926,36.943431854248,37.7906265258789,4326061,36.9331359863281
2018-01-09,37.8858184814453,38.1523513793945,37.5240936279297,37.9334144592285,4966987,37.072681427002
2018-01-10,37.7906265258789,37.7906265258789,37.000545501709,37.2099647521973,3227633,36.365650177002
2018-01-11,37.2765998840332,37.5240936279297,36.4674797058105,37.4669799804688,2468943,36.6168327331543
2018-01-12,37.3051567077637,37.7811088562012,37.000545501709,37.6573600769043,2839569,36.8028907775879
2018-01-15,37.9810104370117,38.1237945556641,37.6288032531738,37.6288032531738,1543116,36.7749824523926
2018-01-16,37.7906265258789,38.0666809082031,37.743034362793,37.7906265258789,4815291,36.9331359863281
2018-01-17,37.895336151123,37.9238967895508,37.1433334350586,37.2861175537109,2799228,36.4400749206543
2018-01-18,37.6002464294434,37.6002464294434,35.9248924255371,35.9248924255371,7064255,35.109733581543
2018-01-19,36.1247940063477,36.3437309265137,35.6869163513184,35.6869163513184,3516632,34.8771591186523
2018-01-22,35.6488418579102,35.8963356018066,34.8968353271484,35.0872192382812,5114270,34.2910690307617
2018-01-23,34.9349136352539,35.0205841064453,34.0306015014648,34.0401229858398,4851429,33.2677307128906
2018-01-24,34.3161735534668,34.9920272827148,34.3161735534668,34.6588592529297,4663805,33.872428894043
2018-01-25,34.6588592529297,34.6588592529297,34.6588592529297,34.6588592529297,0,33.872428894043
2018-01-26,35.1633682250977,35.4870185852051,34.6778984069824,35.2300033569336,3550984,34.4306144714355
2018-01-29,35.1252937316895,35.315673828125,34.2685775756836,35.315673828125,2466317,34.5143394470215
